"CustomerID","Segment","Currency"
"18092","SME","CZK"
"18093","SME","CZK"
"18094","SME","CZK"
"18095","SME","CZK"
"18096","LAM","CZK"
"18097","SME","CZK"
"18098","SME","CZK"
"18099","SME","CZK"
"181","KAM","EUR"
"1810","SME","CZK"
"18100","SME","CZK"
"18101","SME","CZK"
"18102","SME","CZK"
"18103","SME","CZK"
"18104","SME","CZK"
"18105","SME","CZK"
"18106","SME","CZK"
"18107","SME","CZK"
"18108","SME","CZK"
"18109","SME","CZK"
"1811","SME","CZK"
"18110","SME","CZK"
"18111","SME","CZK"
"18112","SME","CZK"
"18113","SME","CZK"
"18114","SME","CZK"
"18115","SME","CZK"
"18116","SME","CZK"
"18117","SME","CZK"
"18118","SME","CZK"
"18119","SME","CZK"
"1812","SME","CZK"
"18120","SME","CZK"
"18121","SME","CZK"
"18122","SME","CZK"
"18123","SME","CZK"
"18124","SME","CZK"
"18125","SME","CZK"
"18126","SME","CZK"
"18127","SME","CZK"
"18128","SME","CZK"
"18129","LAM","CZK"
"1813","KAM","CZK"
"18130","SME","CZK"
"18131","SME","CZK"
"18132","SME","CZK"
"18133","SME","CZK"
"18134","SME","CZK"
"18135","SME","CZK"
"18136","SME","CZK"
"18137","SME","CZK"
"18138","SME","CZK"
"18139","SME","CZK"
"1814","KAM","CZK"
"18140","SME","CZK"
"18141","LAM","CZK"
"18142","SME","CZK"
"18143","SME","CZK"
"18144","SME","CZK"
"18145","SME","CZK"
"18146","SME","CZK"
"18147","SME","CZK"
"18148","SME","CZK"
"18149","SME","CZK"
"1815","SME","CZK"
"18150","SME","CZK"
"18151","SME","CZK"
"18152","LAM","CZK"
"18153","SME","CZK"
"18154","SME","CZK"
"18155","SME","CZK"
"18156","SME","CZK"
"18157","SME","CZK"
"18158","SME","CZK"
"18159","SME","CZK"
"1816","SME","CZK"
"18160","SME","CZK"
"18161","SME","CZK"
"18162","SME","CZK"
"18163","LAM","CZK"
"18164","LAM","CZK"
"18165","LAM","CZK"
"18166","SME","CZK"
"18167","SME","CZK"
"18168","SME","CZK"
"18169","SME","CZK"
"1817","LAM","CZK"
"18170","SME","CZK"
"18171","SME","CZK"
"18172","SME","CZK"
"18173","SME","CZK"
"18174","SME","CZK"
"18175","SME","CZK"
"18176","SME","CZK"
"18177","SME","CZK"
"18178","LAM","CZK"
"18179","LAM","CZK"
"1818","LAM","CZK"
"18180","SME","CZK"
"18181","SME","CZK"
"18182","SME","CZK"
"18183","SME","CZK"
"18184","SME","CZK"
"18185","SME","CZK"
"18186","SME","CZK"
"18187","SME","CZK"
"18188","SME","CZK"
"18189","SME","CZK"
"1819","SME","CZK"
"18190","SME","CZK"
"18191","SME","CZK"
"18192","SME","CZK"
"18193","SME","CZK"
"18194","SME","CZK"
"18195","SME","CZK"
"18196","SME","CZK"
"18197","SME","CZK"
"18198","SME","CZK"
"18199","SME","CZK"
"182","KAM","EUR"
"1820","LAM","CZK"
"18200","LAM","CZK"
"18201","SME","CZK"
"18202","SME","CZK"
"18203","SME","CZK"
"18204","SME","CZK"
"18205","SME","CZK"
"18206","SME","CZK"
"18207","SME","CZK"
"18208","SME","CZK"
"18209","SME","CZK"
"1821","SME","CZK"
"18210","SME","CZK"
"18211","LAM","CZK"
"18212","SME","CZK"
"18213","SME","CZK"
"18214","SME","CZK"
"18215","SME","CZK"
"18216","SME","CZK"
"18217","SME","CZK"
"18218","SME","CZK"
"18219","SME","CZK"
"1822","SME","CZK"
"18220","SME","CZK"
"18221","SME","CZK"
"18222","SME","CZK"
"18223","SME","CZK"
"18224","SME","CZK"
"18225","SME","CZK"
"18226","SME","CZK"
"18227","SME","CZK"
"18228","SME","CZK"
"18229","SME","CZK"
"1823","LAM","CZK"
"18230","SME","CZK"
"18231","SME","CZK"
"18232","SME","CZK"
"18233","SME","CZK"
"18234","SME","CZK"
"18235","SME","CZK"
"18236","SME","CZK"
"18237","SME","CZK"
"18238","SME","CZK"
"18239","SME","CZK"
"1824","SME","CZK"
"18240","SME","CZK"
"18241","SME","CZK"
"18242","SME","CZK"
"18243","SME","CZK"
"18244","SME","CZK"
"18245","SME","CZK"
"18246","SME","CZK"
"18247","SME","CZK"
"18248","SME","CZK"
"18249","SME","CZK"
"1825","SME","CZK"
"18250","SME","CZK"
"18251","LAM","CZK"
"18252","SME","CZK"
"18253","LAM","CZK"
"18254","KAM","CZK"
"18255","LAM","CZK"
"18256","SME","CZK"
"18257","SME","CZK"
"18258","SME","CZK"
"18259","SME","CZK"
"1826","SME","CZK"
"18260","SME","CZK"
"18261","SME","CZK"
"18262","SME","CZK"
"18263","SME","CZK"
"18264","SME","CZK"
"18265","SME","CZK"
"18266","SME","CZK"
"18267","SME","CZK"
"18268","SME","CZK"
"18269","SME","CZK"
"1827","SME","CZK"
"18270","SME","CZK"
"18271","SME","CZK"
"18272","SME","CZK"
"18273","SME","CZK"
"18274","KAM","CZK"
"18275","SME","CZK"
"18276","SME","CZK"
"18277","SME","CZK"
"18278","SME","CZK"
"18279","SME","CZK"
"1828","SME","CZK"
"18280","SME","CZK"
"18281","SME","CZK"
"18282","LAM","CZK"
"18283","SME","CZK"
"18284","SME","CZK"
"18285","SME","CZK"
"18286","SME","CZK"
"18287","SME","CZK"
"18288","LAM","CZK"
"18289","SME","CZK"
"1829","SME","CZK"
"18290","SME","CZK"
"18291","SME","CZK"
"18292","SME","CZK"
"18293","SME","CZK"
"18294","SME","CZK"
"18295","SME","CZK"
"18296","SME","CZK"
"18297","SME","CZK"
"18298","SME","CZK"
"18299","SME","CZK"
"183","SME","EUR"
"1830","SME","CZK"
"18300","SME","CZK"
"18301","SME","CZK"
"18302","SME","CZK"
"18303","SME","CZK"
"18304","SME","CZK"
"18305","SME","CZK"
"18306","SME","CZK"
"18307","SME","CZK"
"18308","SME","CZK"
"18309","SME","CZK"
"1831","LAM","CZK"
"18310","SME","CZK"
"18311","SME","CZK"
"18312","SME","CZK"
"18313","SME","CZK"
"18314","SME","CZK"
"18315","SME","CZK"
"18316","SME","CZK"
"18317","SME","CZK"
"18318","SME","CZK"
"18319","SME","CZK"
"1832","SME","CZK"
"18320","SME","CZK"
"18321","SME","CZK"
"18322","SME","CZK"
"18323","KAM","CZK"
"18324","SME","CZK"
"18325","SME","CZK"
"18326","SME","CZK"
"18327","SME","CZK"
"18328","SME","CZK"
"18329","SME","CZK"
"1833","SME","CZK"
"18330","SME","CZK"
"18331","SME","CZK"
"18332","SME","CZK"
"18333","KAM","CZK"
"18334","SME","CZK"
"18335","SME","CZK"
"18336","SME","CZK"
"18337","SME","CZK"
"18338","SME","CZK"
"18339","SME","CZK"
"1834","LAM","CZK"
"18340","SME","CZK"
"18341","SME","CZK"
"18342","SME","CZK"
"18343","SME","CZK"
"18344","SME","CZK"
"18345","SME","CZK"
"18346","SME","CZK"
"18347","SME","CZK"
"18348","SME","CZK"
"18349","SME","CZK"
"1835","SME","CZK"
"18350","SME","CZK"
"18351","KAM","CZK"
"18352","SME","CZK"
"18353","SME","CZK"
"18354","SME","CZK"
"18355","KAM","CZK"
"18356","SME","CZK"
"18357","SME","CZK"
"18358","SME","CZK"
"18359","SME","CZK"
"1836","LAM","CZK"
"18360","SME","CZK"
"18361","SME","CZK"
"18362","SME","CZK"
"18363","SME","CZK"
"18364","SME","CZK"
"18365","SME","CZK"
"18366","SME","CZK"
"18367","SME","CZK"
"18368","KAM","CZK"
"18369","SME","CZK"
"1837","SME","CZK"
"18370","SME","CZK"
"18371","SME","CZK"
"18372","SME","CZK"
"18373","SME","CZK"
"18374","SME","CZK"
"18375","SME","CZK"
"18376","SME","CZK"
"18377","SME","CZK"
"18378","SME","CZK"
"18379","SME","CZK"
"1838","LAM","CZK"
"18380","SME","CZK"
"18381","SME","CZK"
"18382","SME","CZK"
"18383","SME","CZK"
"18384","SME","CZK"
"18385","SME","CZK"
"18386","SME","CZK"
"18387","SME","CZK"
"18388","SME","CZK"
"18389","SME","CZK"
"1839","SME","CZK"
"18390","SME","CZK"
"18391","LAM","CZK"
"18392","SME","CZK"
"18393","SME","CZK"
"18394","SME","CZK"
"18395","SME","CZK"
"18396","SME","CZK"
"18397","SME","CZK"
"18398","SME","CZK"
"18399","LAM","CZK"
"184","LAM","EUR"
"1840","SME","CZK"
"18400","SME","CZK"
"18401","SME","CZK"
"18402","SME","CZK"
"18403","SME","CZK"
"18404","SME","CZK"
"18405","SME","CZK"
"18406","SME","CZK"
"18407","SME","CZK"
"18408","SME","CZK"
"18409","KAM","CZK"
"1841","SME","CZK"
"18410","SME","CZK"
"18411","SME","CZK"
"18412","SME","CZK"
"18413","SME","CZK"
"18414","SME","CZK"
"18415","SME","CZK"
"18416","SME","CZK"
"18417","SME","CZK"
"18418","SME","CZK"
"18419","SME","CZK"
"1842","LAM","EUR"
"18420","SME","CZK"
"18421","SME","CZK"
"18422","SME","CZK"
"18423","SME","CZK"
"18424","SME","CZK"
"18425","SME","CZK"
"18426","SME","CZK"
"18427","SME","CZK"
"18428","SME","CZK"
"18429","SME","CZK"
"1843","SME","CZK"
"18430","SME","CZK"
"18431","SME","CZK"
"18432","SME","CZK"
"18433","SME","CZK"
"18434","SME","CZK"
"18435","SME","CZK"
"18436","SME","CZK"
"18437","SME","CZK"
"18438","SME","CZK"
"18439","SME","CZK"
"1844","LAM","CZK"
"18440","LAM","CZK"
"18441","SME","CZK"
"18442","SME","CZK"
"18443","SME","CZK"
"18444","SME","CZK"
"18445","SME","CZK"
"18446","SME","CZK"
"18447","SME","CZK"
"18448","SME","CZK"
"18449","SME","CZK"
"1845","KAM","CZK"
"18450","SME","CZK"
"18451","SME","CZK"
"18452","SME","CZK"
"18453","LAM","CZK"
"18454","SME","CZK"
"18455","SME","CZK"
"18456","SME","CZK"
"18457","SME","CZK"
"18458","SME","CZK"
"18459","SME","CZK"
"1846","SME","CZK"
"18460","SME","CZK"
"18461","LAM","CZK"
"18462","SME","CZK"
"18463","SME","CZK"
"18464","SME","CZK"
"18465","SME","CZK"
"18466","SME","CZK"
"18467","SME","CZK"
"18468","SME","CZK"
"18469","SME","CZK"
"1847","SME","CZK"
"18470","SME","CZK"
"18471","SME","CZK"
"18472","SME","CZK"
"18473","SME","CZK"
"18474","SME","CZK"
"18475","SME","CZK"
"18476","SME","CZK"
"18477","SME","CZK"
"18478","SME","CZK"
"18479","SME","CZK"
"1848","KAM","CZK"
"18480","LAM","CZK"
"18481","SME","CZK"
"18482","SME","CZK"
"18483","SME","CZK"
"18484","SME","CZK"
"18485","SME","CZK"
"18486","SME","CZK"
"18487","SME","CZK"
"18488","SME","CZK"
"18489","SME","CZK"
"1849","SME","CZK"
"18490","SME","CZK"
"18491","SME","CZK"
"18492","LAM","CZK"
"18493","SME","CZK"
"18494","SME","CZK"
"18495","SME","CZK"
"18496","SME","CZK"
"18497","SME","CZK"
"18498","SME","CZK"
"18499","LAM","CZK"
"185","SME","EUR"
"1850","SME","CZK"
"18500","SME","CZK"
"18501","SME","CZK"
"18502","SME","CZK"
"18503","SME","CZK"
"18504","SME","CZK"
"18505","SME","CZK"
"18506","SME","CZK"
"18507","SME","CZK"
"18508","SME","CZK"
"18509","SME","CZK"
"1851","SME","CZK"
"18510","SME","CZK"
"18511","SME","CZK"
"18512","SME","CZK"
"18513","SME","CZK"
"18514","SME","CZK"
"18515","SME","CZK"
"18516","SME","CZK"
"18517","SME","CZK"
"18518","SME","CZK"
"18519","SME","CZK"
"1852","SME","CZK"
"18520","SME","CZK"
"18521","SME","CZK"
"18522","SME","CZK"
"18523","SME","CZK"
"18524","SME","CZK"
"18525","SME","CZK"
"18526","SME","CZK"
"18527","SME","CZK"
"18528","SME","CZK"
"18529","SME","CZK"
"1853","KAM","CZK"
"18530","SME","CZK"
"18531","SME","CZK"
"18532","SME","CZK"
"18533","SME","CZK"
"18534","SME","CZK"
"18535","SME","CZK"
"18536","SME","CZK"
"18537","SME","CZK"
"18538","SME","CZK"
"18539","SME","CZK"
"1854","SME","CZK"
"18540","KAM","CZK"
"18541","SME","CZK"
"18542","SME","CZK"
"18543","SME","CZK"
"18544","SME","CZK"
"18545","SME","CZK"
"18546","SME","CZK"
"18547","SME","CZK"
"18548","SME","CZK"
"18549","SME","CZK"
"1855","SME","CZK"
"18550","SME","CZK"
"18551","SME","CZK"
"18552","SME","CZK"
"18553","SME","CZK"
"18554","SME","CZK"
"18555","SME","CZK"
"18556","SME","CZK"
"18557","SME","CZK"
"18558","SME","CZK"
"18559","LAM","CZK"
"1856","LAM","CZK"
"18560","SME","CZK"
"18561","SME","CZK"
"18562","SME","CZK"
"18563","SME","CZK"
"18564","SME","CZK"
"18565","SME","CZK"
"18566","SME","CZK"
"18567","SME","CZK"
"18568","SME","CZK"
"18569","SME","CZK"
"1857","LAM","CZK"
"18570","SME","CZK"
"18571","SME","CZK"
"18572","SME","CZK"
"18573","SME","CZK"
"18574","SME","CZK"
"18575","SME","CZK"
"18576","SME","CZK"
"18577","SME","CZK"
"18578","SME","CZK"
"18579","SME","CZK"
"1858","SME","CZK"
"18580","SME","CZK"
"18581","SME","CZK"
"18582","SME","CZK"
"18583","LAM","CZK"
"18584","SME","CZK"
"18585","LAM","CZK"
"18586","SME","CZK"
"18587","SME","CZK"
"18588","SME","CZK"
"18589","LAM","CZK"
"1859","LAM","CZK"
"18590","SME","CZK"
"18591","SME","CZK"
"18592","SME","CZK"
"18593","SME","CZK"
"18594","SME","CZK"
"18595","SME","CZK"
"18596","SME","CZK"
"18597","SME","CZK"
"18598","SME","CZK"
"18599","SME","CZK"
"186","SME","EUR"
"1860","SME","CZK"
"18600","LAM","CZK"
"18601","SME","CZK"
"18602","SME","CZK"
"18603","SME","CZK"
"18604","SME","CZK"
"18605","SME","CZK"
"18606","SME","CZK"
"18607","SME","CZK"
"18608","SME","CZK"
"18609","KAM","CZK"
"1861","SME","CZK"
"18610","SME","CZK"
"18611","LAM","CZK"
"18612","SME","CZK"
"18613","SME","CZK"
"18614","SME","CZK"
"18615","SME","CZK"
"18616","SME","CZK"
"18617","SME","CZK"
"18618","SME","CZK"
"18619","LAM","CZK"
"1862","SME","CZK"
"18620","SME","CZK"
"18621","SME","CZK"
"18622","SME","CZK"
"18623","SME","CZK"
"18624","SME","CZK"
"18625","SME","CZK"
"18626","SME","CZK"
"18627","SME","CZK"
"18628","SME","CZK"
"18629","SME","CZK"
"1863","SME","CZK"
"18630","SME","CZK"
"18631","SME","CZK"
"18632","SME","CZK"
"18633","SME","CZK"
"18634","SME","CZK"
"18635","SME","CZK"
"18636","SME","CZK"
"18637","LAM","CZK"
"18638","SME","CZK"
"18639","SME","CZK"
"1864","SME","CZK"
"18640","SME","CZK"
"18641","SME","CZK"
"18642","SME","CZK"
"18643","SME","CZK"
"18644","SME","CZK"
"18645","SME","CZK"
"18646","SME","CZK"
"18647","SME","CZK"
"18648","SME","CZK"
"18649","SME","CZK"
"1865","SME","CZK"
"18650","SME","CZK"
"18651","SME","CZK"
"18652","SME","CZK"
"18653","LAM","CZK"
"18654","SME","CZK"
"18655","SME","CZK"
"18656","SME","CZK"
"18657","KAM","CZK"
"18658","SME","CZK"
"18659","SME","CZK"
"1866","SME","CZK"
"18660","SME","CZK"
"18661","SME","CZK"
"18662","SME","CZK"
"18663","SME","CZK"
"18664","SME","CZK"
"18665","SME","CZK"
"18666","SME","CZK"
"18667","SME","CZK"
"18668","SME","CZK"
"18669","SME","CZK"
"1867","SME","CZK"
"18670","SME","CZK"
"18671","SME","CZK"
"18672","SME","CZK"
"18673","SME","CZK"
"18674","SME","CZK"
"18675","SME","CZK"
"18676","SME","CZK"
"18677","SME","CZK"
"18678","SME","CZK"
"18679","SME","CZK"
"1868","LAM","CZK"
"18680","SME","CZK"
"18681","SME","CZK"
"18682","SME","CZK"
"18683","SME","CZK"
"18684","SME","CZK"
"18685","SME","CZK"
"18686","SME","CZK"
"18687","SME","CZK"
"18688","SME","CZK"
"18689","SME","CZK"
"1869","KAM","CZK"
"18690","SME","CZK"
"18691","SME","CZK"
"18692","SME","CZK"
"18693","SME","CZK"
"18694","SME","CZK"
"18695","SME","CZK"
"18696","SME","CZK"
"18697","SME","CZK"
"18698","SME","CZK"
"18699","SME","CZK"
"187","SME","EUR"
"1870","LAM","CZK"
"18700","SME","CZK"
"18701","SME","CZK"
"18702","SME","CZK"
"18703","SME","CZK"
"18704","SME","CZK"
"18705","LAM","CZK"
"18706","SME","CZK"
"18707","SME","CZK"
"18708","SME","CZK"
"18709","LAM","CZK"
"1871","SME","CZK"
"18710","SME","CZK"
"18711","SME","CZK"
"18712","SME","CZK"
"18713","SME","CZK"
"18714","LAM","CZK"
"18715","SME","CZK"
"18716","SME","CZK"
"18717","SME","CZK"
"18718","SME","CZK"
"18719","SME","CZK"
"1872","SME","CZK"
"18720","SME","CZK"
"18721","SME","CZK"
"18722","SME","CZK"
"18723","SME","CZK"
"18724","SME","CZK"
"18725","SME","CZK"
"18726","SME","CZK"
"18727","SME","CZK"
"18728","LAM","CZK"
"18729","SME","CZK"
"1873","SME","CZK"
"18730","SME","CZK"
"18731","SME","CZK"
"18732","LAM","CZK"
"18733","LAM","CZK"
"18734","SME","CZK"
"18735","SME","CZK"
"18736","SME","CZK"
"18737","SME","CZK"
"18738","SME","CZK"
"18739","SME","CZK"
"1874","SME","CZK"
"18740","SME","CZK"
"18741","SME","CZK"
"18742","KAM","CZK"
"18743","SME","CZK"
"18744","SME","CZK"
"18745","SME","CZK"
"18746","SME","CZK"
"18747","SME","CZK"
"18748","LAM","CZK"
"18749","SME","CZK"
"1875","SME","CZK"
"18750","SME","CZK"
"18751","LAM","CZK"
"18752","KAM","CZK"
"18753","SME","CZK"
"18754","SME","CZK"
"18755","SME","CZK"
"18756","SME","CZK"
"18757","SME","CZK"
"18758","SME","CZK"
"18759","SME","CZK"
"1876","LAM","CZK"
"18760","SME","CZK"
"18761","SME","CZK"
"18762","SME","CZK"
"18763","SME","CZK"
"18764","SME","CZK"
"18765","SME","CZK"
"18766","SME","CZK"
"18767","SME","CZK"
"18768","SME","CZK"
"18769","SME","CZK"
"1877","SME","CZK"
"18770","SME","CZK"
"18771","SME","CZK"
"18772","SME","CZK"
"18773","SME","CZK"
"18774","LAM","CZK"
"18775","SME","CZK"
"18776","SME","CZK"
"18777","SME","CZK"
"18778","SME","CZK"
"18779","SME","CZK"
"1878","SME","CZK"
"18780","SME","CZK"
"18781","SME","CZK"
"18782","SME","CZK"
"18783","LAM","CZK"
"18784","SME","CZK"
"18785","SME","CZK"
"18786","SME","CZK"
"18787","SME","CZK"
"18788","KAM","CZK"
"18789","SME","CZK"
"1879","SME","CZK"
"18790","SME","CZK"
"18791","SME","CZK"
"18792","KAM","CZK"
"18793","SME","CZK"
"18794","KAM","CZK"
"18795","SME","CZK"
"18796","SME","CZK"
"18797","SME","CZK"
"18798","SME","CZK"
"18799","SME","CZK"
"188","LAM","EUR"
"1880","SME","CZK"
"18800","SME","CZK"
"18801","SME","CZK"
"18802","SME","CZK"
"18803","LAM","CZK"
"18804","SME","CZK"
"18805","SME","CZK"
"18806","SME","CZK"
"18807","SME","CZK"
"18808","SME","CZK"
"18809","SME","CZK"
"1881","SME","CZK"
"18810","SME","CZK"
"18811","SME","CZK"
"18812","SME","CZK"
"18813","SME","CZK"
"18814","SME","CZK"
"18815","SME","CZK"
"18816","SME","CZK"
"18817","SME","CZK"
"18818","SME","CZK"
"18819","SME","CZK"
"1882","SME","EUR"
"18820","SME","CZK"
"18821","SME","CZK"
"18822","SME","CZK"
"18823","SME","CZK"
"18824","SME","CZK"
"18825","SME","CZK"
"18826","SME","CZK"
"18827","SME","CZK"
"18828","LAM","CZK"
"18829","SME","CZK"
"1883","SME","CZK"
"18830","SME","CZK"
"18831","SME","CZK"
"18832","SME","CZK"
"18833","KAM","CZK"
"18834","SME","CZK"
"18835","SME","CZK"
"18836","SME","CZK"
"18837","SME","CZK"
"18838","SME","CZK"
"18839","SME","CZK"
"1884","LAM","CZK"
"18840","SME","CZK"
"18841","SME","CZK"
"18842","SME","CZK"
"18843","SME","CZK"
"18844","SME","CZK"
"18845","SME","CZK"
"18846","LAM","CZK"
"18847","SME","CZK"
"18848","SME","CZK"
"18849","SME","CZK"
"1885","SME","CZK"
"18850","SME","CZK"
"18851","SME","CZK"
"18852","SME","CZK"
"18853","SME","CZK"
"18854","SME","CZK"
"18855","SME","CZK"
"18856","SME","CZK"
"18857","SME","CZK"
"18858","SME","CZK"
"18859","SME","CZK"
"1886","LAM","CZK"
"18860","LAM","CZK"
"18861","LAM","CZK"
"18862","LAM","CZK"
"18863","SME","CZK"
"18864","SME","CZK"
"18865","LAM","CZK"
"18866","SME","CZK"
"18867","SME","CZK"
"18868","SME","CZK"
"18869","SME","CZK"
"1887","SME","CZK"
"18870","SME","CZK"
"18871","SME","CZK"
"18872","SME","CZK"
"18873","SME","CZK"
"18874","SME","CZK"
"18875","LAM","CZK"
"18876","LAM","CZK"
"18877","SME","CZK"
"18878","SME","CZK"
"18879","SME","CZK"
"1888","SME","CZK"
"18880","LAM","CZK"
"18881","SME","CZK"
"18882","SME","CZK"
"18883","LAM","CZK"
"18884","LAM","CZK"
"18885","SME","CZK"
"18886","SME","CZK"
"18887","SME","CZK"
"18888","SME","CZK"
"18889","SME","CZK"
"1889","SME","CZK"
"18890","SME","CZK"
"18891","SME","CZK"
"18892","SME","CZK"
"18893","SME","CZK"
"18894","SME","CZK"
"18895","SME","CZK"
"18896","SME","CZK"
"18897","SME","CZK"
"18898","SME","CZK"
"18899","LAM","CZK"
"189","LAM","EUR"
"1890","SME","CZK"
"18900","SME","CZK"
"18901","SME","CZK"
"18902","SME","CZK"
"18903","SME","CZK"
"18904","SME","CZK"
"18905","SME","CZK"
"18906","SME","CZK"
"18907","SME","CZK"
"18908","SME","CZK"
"18909","SME","CZK"
"1891","SME","CZK"
"18910","SME","CZK"
"18911","SME","CZK"
"18912","SME","CZK"
"18913","SME","CZK"
"18914","SME","CZK"
"18915","SME","CZK"
"18916","SME","CZK"
"18917","KAM","CZK"
"18918","SME","CZK"
"18919","SME","CZK"
"1892","SME","CZK"
"18920","SME","CZK"
"18921","LAM","CZK"
"18922","SME","CZK"
"18923","SME","CZK"
"18924","SME","CZK"
"18925","SME","CZK"
"18926","SME","CZK"
"18927","SME","CZK"
"18928","SME","CZK"
"18929","SME","CZK"
"1893","SME","CZK"
"18930","SME","CZK"
"18931","SME","CZK"
"18932","SME","CZK"
"18933","SME","CZK"
"18934","SME","CZK"
"18935","SME","CZK"
"18936","SME","CZK"
"18937","LAM","CZK"
"18938","SME","CZK"
"18939","SME","CZK"
"1894","KAM","CZK"
"18940","SME","CZK"
"18941","SME","CZK"
"18942","SME","CZK"
"18943","SME","CZK"
"18944","SME","CZK"
"18945","SME","CZK"
"18946","SME","CZK"
"18947","SME","CZK"
"18948","SME","CZK"
"18949","SME","CZK"
"1895","KAM","CZK"
"18950","SME","CZK"
"18951","SME","CZK"
"18952","SME","CZK"
"18953","SME","CZK"
"18954","SME","CZK"
"18955","SME","CZK"
"18956","LAM","CZK"
"18957","LAM","CZK"
"18958","SME","CZK"
"18959","SME","CZK"
"1896","LAM","CZK"
"18960","SME","CZK"
"18961","SME","CZK"
"18962","KAM","CZK"
"18963","SME","CZK"
"18964","SME","CZK"
"18965","SME","CZK"
"18966","SME","CZK"
"18967","SME","CZK"
"18968","SME","CZK"
"18969","SME","CZK"
"1897","SME","CZK"
"18970","SME","CZK"
"18971","SME","CZK"
"18972","SME","CZK"
"18973","SME","CZK"
"18974","SME","CZK"
"18975","SME","CZK"
"18976","KAM","CZK"
"18977","SME","CZK"
"18978","SME","CZK"
"18979","SME","CZK"
"1898","KAM","CZK"
"18980","SME","CZK"
"18981","LAM","CZK"
"18982","SME","CZK"
"18983","SME","CZK"
"18984","SME","CZK"
"18985","SME","CZK"
"18986","SME","CZK"
"18987","SME","CZK"
"18988","SME","CZK"
"18989","SME","CZK"
"1899","SME","CZK"
"18990","SME","CZK"
"18991","SME","CZK"
"18992","SME","CZK"
"18993","SME","CZK"
"18994","SME","CZK"
"18995","SME","CZK"
"18996","SME","CZK"
"18997","SME","CZK"
"18998","SME","CZK"
"18999","SME","CZK"
"19","KAM","EUR"
"190","LAM","EUR"
"1900","KAM","CZK"
"19000","SME","CZK"
"19001","SME","CZK"
"19002","LAM","CZK"
"19003","SME","CZK"
"19004","SME","CZK"
"19005","SME","CZK"
"19006","KAM","CZK"
"19007","SME","CZK"
"19008","SME","CZK"
"19009","KAM","CZK"
"1901","SME","CZK"
"19010","SME","CZK"
"19011","KAM","CZK"
"19012","SME","CZK"
"19013","SME","CZK"
"19014","SME","CZK"
"19015","SME","CZK"
"19016","LAM","CZK"
"19017","SME","CZK"
"19018","LAM","CZK"
"19019","SME","CZK"
"1902","SME","CZK"
"19020","SME","CZK"
"19021","SME","CZK"
"19022","SME","CZK"
"19023","SME","CZK"
"19024","SME","CZK"
"19025","SME","CZK"
"19026","SME","CZK"
"19027","SME","CZK"
"19028","SME","CZK"
"19029","SME","CZK"
"1903","SME","EUR"
"19030","SME","CZK"
"19031","SME","CZK"
"19032","SME","CZK"
"19033","SME","CZK"
"19034","SME","CZK"
"19035","SME","CZK"
"19036","SME","CZK"
"19037","LAM","CZK"
"19038","SME","CZK"
"19039","LAM","CZK"
"1904","SME","CZK"
"19040","SME","CZK"
"19041","KAM","CZK"
"19042","SME","CZK"
"19043","SME","CZK"
"19044","SME","CZK"
"19045","SME","CZK"
"19046","SME","CZK"
"19047","SME","CZK"
"19048","SME","CZK"
"19049","SME","CZK"
"1905","SME","CZK"
"19050","SME","CZK"
"19051","SME","CZK"
"19052","SME","CZK"
"19053","LAM","CZK"
"19054","SME","CZK"
"19055","SME","CZK"
"19056","SME","CZK"
"19057","SME","CZK"
"19058","SME","CZK"
"19059","SME","CZK"
"1906","KAM","CZK"
"19060","SME","CZK"
"19061","SME","CZK"
"19062","SME","CZK"
"19063","SME","CZK"
"19064","LAM","CZK"
"19065","LAM","CZK"
"19066","SME","CZK"
"19067","SME","CZK"
"19068","SME","CZK"
"19069","SME","CZK"
"1907","KAM","CZK"
"19070","SME","CZK"
"19071","SME","CZK"
"19072","SME","CZK"
"19073","SME","CZK"
"19074","SME","CZK"
"19075","SME","CZK"
"19076","SME","CZK"
"19077","SME","CZK"
"19078","LAM","CZK"
"19079","SME","CZK"
"1908","LAM","CZK"
"19080","SME","CZK"
"19081","SME","CZK"
"19082","SME","CZK"
"19083","SME","CZK"
"19084","SME","CZK"
"19085","SME","CZK"
"19086","SME","CZK"
"19087","LAM","CZK"
"19088","SME","CZK"
"19089","LAM","CZK"
"1909","LAM","CZK"
"19090","SME","CZK"
"19091","SME","CZK"
"19092","SME","CZK"
"19093","SME","CZK"
"19094","SME","CZK"
"19095","SME","CZK"
"19096","SME","CZK"
"19097","SME","CZK"
"19098","SME","CZK"
"19099","SME","CZK"
"191","KAM","EUR"
"1910","KAM","CZK"
"19100","SME","CZK"
"19101","SME","CZK"
"19102","LAM","CZK"
"19103","SME","CZK"
"19104","SME","CZK"
"19105","SME","CZK"
"19106","SME","CZK"
"19107","SME","CZK"
"19108","SME","CZK"
"19109","SME","CZK"
"1911","KAM","CZK"
"19110","SME","CZK"
"19111","SME","CZK"
"19112","SME","CZK"
"19113","SME","CZK"
"19114","SME","CZK"
"19115","SME","CZK"
"19116","LAM","CZK"
"19117","SME","CZK"
"19118","SME","CZK"
"19119","SME","CZK"
"1912","SME","CZK"
"19120","SME","CZK"
"19121","SME","CZK"
"19122","SME","CZK"
"19123","SME","CZK"
"19124","SME","CZK"
"19125","SME","CZK"
"19126","SME","CZK"
"19127","SME","CZK"
"19128","SME","CZK"
"19129","SME","CZK"
"1913","LAM","CZK"
